ID_REF	Description	GSM41346	GSM41347	GSM41348	GSM41349	GSM41350	GSM41351	GSM41352	GSM41353	GSM41354	GSM41355	GSM41356	GSM41357
220627_at	NA	197	157	187.4	143.4	155.9	144.9	190.9	151.4	205.6	234.5	155.4	135.9
220628_s_at	NA	13.3	32.7	18.2	57.1	22.8	24.3	38.5	11.4	10	95	44.5	44.5
220629_at	NA	14.9	13.4	11.2	10.5	14.9	14.5	32.8	24.1	7.9	18.6	13.7	10.6
220630_s_at	NA	29	91.5	16.6	37.9	61.3	32.3	79.4	29	62.9	83.8	17.5	106.5
220631_at	NA	257.4	179.7	202.4	282.5	185.1	181	272.1	302.8	222.3	224.4	144.2	231.9
220632_s_at	NA	178.6	160.3	103	19.5	238.5	205.6	189	140.7	169.4	295.5	228.1	170.9
220633_s_at	NA	76.3	26.5	177.9	332.8	25.2	376.1	50.4	25.8	615.7	444.2	63.7	614.2
220634_at	NA	22	16.7	17	18.8	34.5	22.1	24.9	23	18.5	29.2	19.3	20.5
220635_at	NA	41	40.5	16.1	23.8	75.8	41.6	51.6	43.7	14.8	56.2	45.8	15.7
220636_at	NA	47.4	36.8	61.7	60.2	73.8	93.3	131.9	40	106.8	143.3	82.4	67.2
220637_at	NA	12.9	8.3	9.9	8.9	8	10.6	17.8	8.9	13.2	22.2	7.5	19.3
220638_s_at	NA	47.6	12.1	14.3	11.6	9.5	11.7	44.6	6.4	14.8	24.7	11.3	28.3
220639_at	NA	79	47.1	34.8	59.5	42.3	53.3	44.6	50.5	35.1	67.4	51.6	16.5
220640_at	NA	97.3	56.9	66.3	34.7	39.4	50.9	43.9	52.2	41.7	114.3	57.3	13.2
220641_at	NA	178.5	99.1	147.3	336.5	127.9	118.6	396.4	120.6	172.5	360.7	136.5	104
220642_x_at	NA	883.3	817.6	869	909.7	1047.1	1163.2	848.2	899.7	1105.7	884.1	931.4	1030.5
220643_s_at	NA	163.3	62.7	103.7	143.8	150	109.2	119.2	154.2	98.3	168.9	144.8	145
220644_at	NA	11.6	25.4	17.9	22	23.5	32.2	37.1	75.9	32.5	30.7	25.9	13.5
220645_at	NA	17.3	9.2	12	17.2	22.1	17.3	13.3	14.8	12.9	26.8	13	12.7
220646_s_at	NA	5.5	1.9	16.8	20.7	5.3	6	11.3	28.8	3.8	9	2	25.2
220647_s_at	NA	921.1	1545.8	960.1	926.4	1268.6	1094.7	848.2	1112.2	970.1	1145.6	1204.4	1169
220648_at	NA	109.4	45.7	46.6	78.1	18.2	57.8	110.4	34.7	21.3	90.5	31.8	58.4
220649_at	NA	16.2	18.8	0.7	3.1	3.2	15.7	16.4	1.3	3.5	11.8	1.3	9.5
220650_s_at	NA	121.1	89.5	53	64.1	75.1	144.7	155.3	147.4	84.7	137.8	95.4	25.9
220651_s_at	NA	171.3	108.6	80.6	382.9	432.6	176.7	284.8	340.2	177.9	382.1	283.2	217.8
220652_at	NA	12.4	74.8	25.4	22.4	59.3	35.9	56.6	53.7	11.6	10.5	49.8	4.1
220653_at	NA	248.2	244.8	198.5	173.3	200.9	239.9	321.6	235.5	153.8	253.7	224.3	228.6
220654_at	NA	47.5	71.5	25.2	13.6	13	12.5	37.6	10.2	8.4	43.9	11.4	21.3
220655_at	NA	122.8	182.2	103.6	22.9	136.9	77.7	90.2	14.3	56.6	17.7	12.2	54.8
220656_at	NA	6.1	8	9	21.5	10.2	14.1	10.4	16.6	11.9	5	22.8	9.4
220657_at	NA	76.6	70	88.8	149	98.2	10.6	149.1	59.4	32.4	135.9	26.5	112.7
220658_s_at	NA	176.6	256.8	280.1	277	267.9	282.7	292.5	292.6	322.9	331.2	190.9	327.1
220659_s_at	NA	92	109	116.9	95.8	82.8	172.5	88.4	53.4	203.1	55.7	180.8	129.9
220660_at	NA	99.5	71.1	27.4	71.8	59.9	49.6	162.5	48.2	75.4	132	46.4	69.6
220661_s_at	NA	336.1	370.8	241.7	373.5	318.6	337.9	432.9	323.7	326	420.9	295.2	367.7
220662_s_at	NA	24.1	17.7	27.6	14.7	16.4	21	32.1	20	30.3	35	25	19.6
220663_at	NA	361	105.9	145	484.3	407.2	524.8	535.7	420.1	517.4	518.4	395.3	498.1
220664_at	NA	7.6	5.9	5.8	12.9	15.7	24.9	13.2	7.4	13.3	20.6	13.1	4
220665_at	NA	174.4	137.4	65.3	116.4	171.7	77.4	180.7	188.5	32.1	168.7	181.8	138.1
220666_at	NA	15.2	1.5	1.3	17.5	1.6	5.1	36	10.3	18.9	30.9	10.2	13.2
220667_at	NA	8.4	19.9	3.3	17.3	2.9	35.9	19.6	2.6	26.9	16.5	19	49.2
220668_s_at	NA	303.1	147.5	162.3	330.9	248.1	182.2	330.6	292.5	247	349.9	258.5	217.9
220669_at	NA	53.1	10.3	43.8	55.3	38.8	57	55.8	40.9	70.4	55.1	49.6	45.8
220670_at	NA	60.7	45.6	27.8	17.7	25.8	4.9	14.6	8.2	34.9	39.2	22.7	11.9
220671_at	NA	162.8	251.5	225.7	218	263.9	306.3	374.5	244	257.7	345.8	255.5	256.8
220672_at	NA	68	47.2	43.8	40.8	45.1	10.6	73.8	72.4	28.7	88.9	57.2	44.9
220673_s_at	NA	8	4.8	2.7	2.8	4.6	3.1	8.7	4.4	4.3	8.7	3.5	2.7
220674_at	NA	61.4	14.7	39.8	46.3	56.8	95.2	122.2	36.3	36.7	85.2	27.1	69.9
220675_s_at	NA	227.5	67.9	116.9	287.6	14.8	105	232.3	85.3	99.2	192.8	19.7	101.2
220676_at	NA	38.3	62.5	40.9	26.7	24.8	84.6	76.1	38.5	64.7	16.1	56.2	57.4
220677_s_at	NA	14.3	16.8	20.2	7.9	11.7	30.1	40.2	23.2	20.4	26.4	19.5	17.5
220678_at	NA	7	6.7	5.6	6	5.7	7.5	10.2	6.8	9.1	10.6	6.8	6.2
220679_s_at	NA	8.8	11.8	6.5	4.6	8.9	7.4	15.7	9.7	7.3	17.1	17.7	4.9
220680_at	NA	56.1	35	53.5	31.2	15.8	4.4	99.8	43.7	17.4	52.9	44.8	9.5
220681_at	NA	36	27	25.3	24	30.3	39.9	58	83.6	37.9	66.5	23.2	32.1
220682_s_at	NA	41.6	38.1	34.3	29.4	73.7	7	72.4	69.2	61.4	40.2	108.7	19.8
220683_at	NA	128.2	93.7	103.8	77.8	141.9	88.5	75.2	93.6	131	130.4	68.9	69.5
220684_at	NA	189.4	198.9	167	122.8	207.4	253.3	224.9	189	148.6	186.5	141.5	206.3
220685_at	NA	20.2	15.2	40	45.3	54.1	11	20.5	29.2	49.5	49.7	47.6	58.7
220686_s_at	NA	153.5	109.9	81.2	90.2	164.8	114.3	174.1	68.6	75.6	198.9	134.2	85.5
220687_at	NA	85.2	58.6	55.2	59.3	8.2	18.6	86.5	95.9	43.1	61.6	60.8	66.2
220688_s_at	NA	278.8	589.6	513.1	561.7	1099.2	967.1	415.9	1012.7	1066.3	650.2	946	1395.1
220689_at	NA	135.9	134.9	104.5	121.8	28.9	191	257.3	102.9	126.6	129.8	117.4	142.6
220690_s_at	NA	410.6	682.4	857.9	505.1	679.9	568.3	475.1	593.9	740.5	583.5	621.5	637.6
220691_at	NA	52.6	48.9	86.9	84.3	80.9	23.8	66.2	113.9	84.3	58.4	42.6	110
220692_at	NA	120.7	88.7	76.1	21.1	84.3	120.6	42.8	110.3	88.3	134.4	87.3	29.8
220693_at	NA	94.9	54.2	73.5	63.3	49.5	95.5	141.8	89.3	81	167.9	59.3	44.6
220694_at	NA	106.3	178.4	143.3	174.6	222	203.3	254.8	265.5	155.1	262.5	222.5	140.1
220695_at	NA	29	24.6	9.1	41	22	64.7	44.8	32.8	9.9	100.5	24.7	74.5
220696_at	NA	56.7	61	29.5	30.5	30.8	68.9	75	85.3	41.3	73.8	35	43.4
220697_at	NA	6.9	13	1.6	4.7	36.7	23.1	26.4	4.2	30.2	36.4	13.1	8.2
220698_at	NA	112.3	70	72.7	104.7	29.8	28.7	183.1	43.7	75.2	55	28.4	79.4
220699_s_at	NA	89.7	39.1	54.7	110.6	95.7	150.3	146.2	11.4	83.3	134.6	110.6	85.5
220700_at	NA	24.5	46.5	26.1	21.7	5.5	3.4	57	13.5	3.9	8.4	13.4	2.9
220701_at	NA	72.4	204.9	100	164.5	126.8	146.5	98.1	159.8	161.8	243.4	165.3	123.8
220702_at	NA	46	66.4	62.6	86.6	58.6	79.3	150.8	79.6	61.2	159.3	46	59.4
220703_at	NA	151.8	281.9	135	123	189.8	203.5	169.5	291.4	134	125	219.4	167.6
220704_at	NA	2.8	30.6	5.9	11.3	1.8	29.3	24	14.5	6	25.6	3.5	21.8
220705_s_at	NA	104.6	83.4	124.3	83.6	132	213.3	195.5	79.4	95.2	162.4	116.8	109.2
220706_at	NA	29.7	28.6	22	17.9	25.8	22.5	31.9	41.5	12.5	22.7	23.1	23.8
220707_s_at	NA	35	37.9	144.7	65.6	10.4	89.3	54.1	42.9	109.2	50.4	42.7	35.8
220708_at	NA	357.7	270.2	186.5	249.7	261.2	205.2	328	245.3	166.8	243.2	294.5	158.6
220709_at	NA	8.3	11.3	4.5	5.8	14.3	9.2	12.3	11.3	8.7	15.1	8.3	14.3
220710_at	NA	74.6	36.7	31.7	47.3	35.6	19.6	30.3	15.5	39	68.2	59.1	20
220711_at	NA	74	17.6	15.3	98.5	64.1	17.5	35.7	16.1	16.9	115.2	13.4	11.1
220712_at	NA	317.9	167.4	189.1	263	250.4	267.1	377.7	251.5	265.1	422.3	218.5	226.1
220713_at	NA	220	174.1	110.3	61.8	122.1	175.2	169.5	187.4	93.6	169.6	113.1	76.3
220714_at	NA	128.2	209.7	74.5	144.5	181.7	162.6	259.7	109	47.1	229.2	129.8	68
220715_at	NA	283.2	141	79.4	168.9	207.8	59.2	205.2	64.5	163.8	271.5	104.8	135.2
220716_at	NA	144.4	57	74	106.1	47.4	57.5	137.9	89.6	123.1	63.6	31.4	93.9
220717_at	NA	56.3	43.7	30	29.9	23.9	45.4	87.3	46.3	26.4	69.3	27.6	37.1
220718_at	NA	59.1	79.9	35.2	37.4	22.6	14.1	39.9	19.6	16.9	27.2	5.4	8.4
220719_at	NA	24.9	40.7	44.1	40.4	15.6	33.9	49.6	62.2	58	100	32.8	12.2
220720_x_at	NA	164.5	195.4	167.4	170.7	124.6	158.9	133	249.1	83.5	188.2	244.2	161.3
220721_at	NA	256.4	181.5	189	225.4	220.7	180.4	198.9	216.8	187.7	221.2	207.2	190.6
220722_s_at	NA	81.1	19.1	52.3	39.2	21.1	28.5	85.2	19.5	20.8	35.1	19	105.4
220723_s_at	NA	14.5	39.6	14.2	20.8	45.2	9.3	50.3	39.8	70.7	70.7	41.2	5.8
220724_at	NA	2.8	21.5	1.4	2.5	13	3.8	52.2	4.4	1.8	7.7	11.3	2.3
220725_x_at	NA	436.9	520.8	499.7	403.5	413.9	774.5	557.8	642.7	565.7	433.2	514.4	621.3
220726_at	NA	3.7	0.8	6.1	7.2	1.4	1.2	6.8	7.5	7.1	44.9	1.8	2.2
220727_at	NA	61.8	83.6	43.4	60.3	76.6	43.6	80.9	62.3	67.6	112.6	56.2	90.6
220728_at	NA	75.3	21	19.4	90.1	15.5	40.1	74.6	28.9	56	101.3	44	11.3
220729_at	NA	35	66.1	14.2	57.9	61.8	17.1	55.8	43.5	19.3	62.9	63.2	29.1
220730_at	NA	107.4	156.3	152.2	112.7	123.8	194.8	282	166.9	169.4	336.4	119.6	129.9
220731_s_at	NA	889.3	963.2	1109.9	872.7	845.7	1133	1018.5	797.5	1105.7	889.1	842.9	1047.5
220732_at	NA	119.5	129	57.1	104.3	15.1	43.6	107.7	85.5	98.6	114.6	121.8	99.6
220733_at	NA	20.8	10	13.3	15	9.2	15.6	23.8	13.7	11.2	36.1	8.1	18.6
220734_s_at	NA	396.5	340.5	438.6	224.9	220.9	341.6	223.5	236.2	271.9	328.6	231.3	293.4
220735_s_at	NA	94.3	50.6	51.4	79.3	13.5	33.4	101.8	15.6	62.6	69.9	78.4	43.2
220736_at	NA	119.1	95.4	71.3	84.8	26.8	29.7	92.5	10.2	44.4	17.4	65.4	54.7
220737_at	NA	187.8	108.7	80.5	183.5	143.1	141	276.8	77.9	133.1	192.5	145.4	98.4
220738_s_at	NA	14.1	21.2	15.8	10.2	9.3	16.9	20.6	11.7	5.7	19.3	10.9	9.5
220739_s_at	NA	454	337.5	380.9	486.4	371.6	471.8	624.1	389.9	474.8	534.3	350.2	489.3
220740_s_at	NA	316.4	329.9	271.9	187.9	191.9	185.9	414.3	125.2	178.5	147.8	157.7	147.9
220741_s_at	NA	1818.3	1617.1	1434.4	1797.3	2034.2	1216.9	1740	1637	1262.3	2013.1	1825.4	1727.9
220742_s_at	NA	973.3	897.7	957.2	1016.6	1129.1	1408.7	1002.3	1290	1235	1054.3	1232.7	1403
220743_at	NA	217.2	84.6	132.9	91.3	140.1	264.9	167.5	112.7	130.4	43.9	144.1	61.5
220744_s_at	NA	15.1	9.9	9.9	12.5	9.4	10.6	16	10.8	12.2	18.5	16.8	8.7
220745_at	NA	113.8	124.2	134	68.1	76.2	180.5	78.8	158.9	156.3	157.6	178.3	150.6
220746_s_at	NA	602.4	475.6	466.3	532.7	535.1	678.4	776.3	682.2	694.4	619.6	633.6	671.4
220747_at	NA	33.1	69.3	63.5	24.1	18.8	32.9	58.2	65.2	70.7	89.5	36.5	89.7
220748_s_at	NA	826.2	419.3	989.2	853.8	306.4	1021	812.7	255.1	727.3	892.2	290.9	1026.8
220749_at	NA	168.2	200.5	177.8	132.3	128.6	176.8	215.3	187.6	153.9	177.4	111.6	127.9
220750_s_at	NA	981.6	1248.4	1131.6	1036.2	1029.3	1240.5	834	1094.7	1030.2	1127.5	1136.9	1007
220751_s_at	NA	42.8	156.1	33.6	31.6	27.3	27.5	46.3	18.7	45.3	47.2	30.1	49.4
220752_at	NA	31.1	38.8	36.9	45.6	46.2	29.1	58.3	19.8	28.6	72.5	38.2	28.4
220753_s_at	NA	235	154.5	241.3	284.2	189.2	265.2	340.6	244	298	377.3	278.8	280.1
220754_at	NA	33.6	14.6	4.8	61.9	8	3.1	20.7	13.3	11.9	13.6	55.9	26.2
220755_s_at	NA	5321.9	3391.7	4899	4646.5	6638.2	7035.5	4832.3	6366.9	6497	4735.3	6580.6	6280.9
220756_s_at	NA	15	16.4	13.4	13.2	14.6	7.4	16.3	10.2	7.9	16.4	9.4	12
220757_s_at	NA	404.5	329.7	513.3	428.8	328.4	460.4	295.4	428.8	506.3	311.4	467.4	638.4
220758_s_at	NA	333	209	220.9	256.9	313	335.4	369.9	235.8	170.3	193.5	177.8	262.6
220759_at	NA	8	18.8	7.2	6.3	7.7	6.9	9.8	10.1	3.3	14.1	7	6.9
220760_x_at	NA	315	491.9	459	500.2	470.4	539.4	589.8	592.2	543.1	590.7	542.1	584
220761_s_at	NA	644.3	600.2	520.6	556.4	420.8	346.3	432.2	453.8	343.2	487.6	386.1	363.2
220762_s_at	NA	117.9	106.8	96.4	135.6	58.4	242	136.3	151.7	119.6	117	37.9	199.7
220763_at	NA	13.5	9.5	9.2	7.9	8.8	7.2	22.4	13	10.3	22	11.5	6
220764_at	NA	125.7	122	110.6	145.1	56.4	123.9	110	84.7	124.1	82	85.6	67.5
220765_s_at	NA	278.2	254.7	270	207.7	257.5	338.5	370.1	217.3	226.5	323.8	206	273
220766_at	NA	37	16.5	14.1	12.2	24.4	15.1	85.9	14.8	17.3	62.9	11.4	12.4
220767_at	NA	92.2	86.7	10.3	66.4	63.3	74.8	118	64.7	60.5	41.6	51.8	41.3
220768_s_at	NA	784.6	806.7	775.7	845.3	767.2	727.7	700.4	847.1	779.6	815.5	712.6	819.7
220769_s_at	NA	44.1	93.1	65.5	31.2	75	93.8	126.4	69.7	56.7	54.1	102.3	75.5
220770_s_at	NA	110.5	132.5	131.3	136	65.3	84.9	96.2	94.4	108.6	124.7	68.7	87
220771_at	NA	2.4	17.1	0.8	8.8	13.8	34.8	6.2	24.2	10.3	16.6	1	2.3
220772_at	NA	3.4	3.2	1.7	2.7	1	8.1	3.3	1.1	3	13.7	2.6	2.7
220773_s_at	NA	317.9	128.4	265.3	348.8	137.8	409.4	394.6	259.7	240.4	309.4	179.3	383.1
220774_at	NA	52.5	5.9	2.7	9.8	19.2	7.8	27.1	31.2	4.9	15.3	9.8	29.1
220775_s_at	NA	186.4	161.3	236.9	279.3	216	178.7	157.6	183.2	194.2	208.6	235.1	201.4
220776_at	NA	110.3	106.5	83.9	91	82.1	84	70.1	107.3	84.3	84.4	104	70.4
220777_at	NA	152	41.7	86	85.3	78.6	142.4	131.7	89	105.4	80.7	81.1	101.2
220778_x_at	NA	251.5	243.1	318.5	218.2	94	183.5	269.3	153.8	120.7	191.5	179.4	146.6
220779_at	NA	31.3	21.2	25.6	15	20.6	37	21.8	30.9	14.1	53.2	18.1	27.1
220780_at	NA	30.7	19.5	15.5	26.8	18.5	16.2	34.2	27	28.4	52.3	16.6	20.5
220781_at	NA	34.3	38.1	57.1	30.3	76	11.9	40.2	55.3	45	103.6	88.8	21.2
220782_x_at	NA	119.1	70.6	14.9	43.3	17.4	33.9	16.4	141.7	8.9	123.4	141.4	21.4
220783_at	NA	128.4	145.8	86.4	118.1	112.6	141.4	139.2	128.7	112.5	186.9	148.9	103.4
220784_s_at	NA	42.7	17.4	4.6	19.3	16.1	1.5	41.2	36	16.2	51.5	8.9	17.9
220785_at	NA	93.8	52.4	31.2	54.7	34.7	5.7	111.6	59.8	60.2	74.2	51.4	18.2
220786_s_at	NA	42.8	28.8	24.3	48.9	48.9	38.1	54.6	45.4	38.6	78.5	38.6	33.8
220787_at	NA	14.2	3.8	3.8	22.1	3	33	33	3.4	3.6	18.2	1.5	13.9
220788_s_at	NA	162.3	158	117.9	173.2	133.1	149.8	236.1	116.5	166.1	253.3	187.8	172.7
220789_s_at	NA	244.7	249.7	283.3	324.6	368.2	335.7	425.4	395.8	274.9	373.8	325.4	484.8
220790_s_at	NA	9.7	8.3	8.1	17	12.8	10.7	29.8	7.6	11.2	27.8	16.7	9.1
220791_x_at	NA	132	54.5	12	64.4	60.4	76.8	96.6	104.1	77.1	79.7	80.7	76
220792_at	NA	137.1	156	143.2	145.3	144.4	217.4	169.3	217.6	151.9	260	200.8	195.5
220793_at	NA	10.4	3.3	9.8	15.4	7.8	9.8	25.8	7.8	8	104.8	19.5	6.7
220794_at	NA	9	11.6	14.2	11.1	10.5	30.2	23	20	17.1	49.8	39.6	5.9
220795_s_at	NA	94.7	115.9	85	57.7	57	57.2	138	94.5	44.6	82.7	135	79.8
220796_x_at	NA	769.8	652.1	386	701.4	657	542	580.2	872.6	404.3	820	675.8	513.2
220797_at	NA	82.3	42	75.7	57.8	74.7	65.2	125.3	46.2	110	53.9	21.7	90.7
220798_x_at	NA	14.4	16.8	14.3	7.6	19.1	19.5	10.5	5.1	20	24.9	31.6	14.7
220799_at	NA	38.2	68.5	26	36.6	63.4	38	35	18.2	26.1	84.5	41.5	32
220800_s_at	NA	244.1	231.8	283.2	286.5	210	171.3	106.8	299.8	305.9	170.3	214.1	209.2
220801_s_at	NA	205.4	168.2	136	143.8	219.2	190.4	271	165.4	185.4	266.5	177.2	125.3
220802_at	NA	123.9	96	98.2	95.9	98.5	108.2	177.4	118.8	116.4	77.9	86.7	88.8
220803_at	NA	48.4	10.1	3.1	35.8	46.5	8.3	56	29.8	15.6	20.2	37.5	28.1
220804_s_at	NA	17.7	14.5	8.6	13.4	13.6	5.9	16.5	13.2	10	14.8	12.2	5.7
220805_at	NA	55.3	9.4	67.2	66.1	73.4	9.5	72.1	50.1	70.2	93.4	13.9	88
220806_x_at	NA	21.7	73.2	29.2	18.5	23.2	26.7	48.2	54.2	29	69.4	15.5	31
220807_at	NA	17.2	9.6	6.9	8.8	10	11	21.8	14.1	16.5	13.1	17.2	9.2
220808_at	NA	84.2	54.1	89.1	76.2	78.1	43.8	75	37.4	91.7	119.4	31.3	77.8
220809_at	NA	9.7	11.1	14.2	4.9	14	5.3	12.3	6.9	5	28.9	15.4	21.8
220810_at	NA	19.4	14.5	8.2	4.6	18.6	5.6	38.8	10	23.2	2.8	0.2	3.6
220811_at	NA	135	170.1	52.7	55.9	125.2	157.7	159.1	118.1	110.8	130.2	80.6	114.2
220812_s_at	NA	47.8	35.8	22.8	21.7	67.7	77.2	23.2	14.7	20.6	9.7	47.1	9.5
220813_at	NA	125.8	118.8	101	73.9	74.6	93.2	148.3	106.8	48.6	40.4	46.9	67
220814_at	NA	7	8.2	5.3	10.6	11.1	9.2	10.6	10.1	8.2	13.8	9.2	12.6
220815_at	NA	25.2	16.4	23.4	24.6	95.9	60.7	37.7	24.4	19.1	29.2	29.7	21.7
220816_at	NA	137.7	134.5	104.6	101	139.6	167.9	208.8	132.3	121.5	195.3	166.7	128.7
220817_at	NA	19.4	6.4	4.7	7	2.2	7.1	18.3	7.8	4	4.4	8.4	3.2
220818_s_at	NA	5.2	30.1	4.6	6.4	5.1	21.8	9.7	8.2	12.2	17.4	11.2	5.6
220819_at	NA	98.8	98	29.7	81.7	138.3	69.4	65.2	131.2	33.1	73.2	66.2	190.5
220820_at	NA	68.2	45.6	10.2	18	35.5	68.1	26.1	44.4	50.8	18.7	77.1	67.3
220821_at	NA	4.3	3.4	2.3	3	5.5	7.9	11	7.4	6.2	5.1	3.5	2.9
220822_at	NA	69.1	8.2	61.2	51.4	44.4	54.4	123.2	49.5	66.5	61.5	52.9	33.5
220823_at	NA	104.8	138.7	60	99.2	97.9	145.9	138.1	43.6	106	83.5	60.2	90
220824_at	NA	36.8	36.1	68.3	18.3	40.1	127	25	30.6	70.4	21.8	38.7	73.7
220825_s_at	NA	77.5	28.5	146.3	68.7	59.3	172.6	120.9	20.9	184.3	62.8	58.3	112.3
220826_at	NA	157.4	172.6	130.2	142.6	182.5	135.6	180.3	133.8	144.5	176.6	174.8	108.4
220827_at	NA	32.2	115	19.7	32.4	20.3	36.6	49.8	34.5	26.7	48.5	30.5	36.5
220828_s_at	NA	7.2	12.6	8.5	10	7.8	26.9	18.6	12.3	15.7	20.4	13.6	4.5
220829_s_at	NA	15	5.1	15.6	11.1	19.4	26.8	13.4	19.8	9.6	11.8	16	6.5
220830_at	NA	69.2	36.6	23.3	22.9	36.5	37	91.8	6.8	9.3	26.8	20.9	37.8
220831_at	NA	46	98.4	78.6	55.1	73.4	65.2	105.8	77.2	50.9	58.6	21.3	32.3
220832_at	NA	7.8	4.2	3.4	5.1	5	7.8	11.9	4.9	5.7	25.2	12.5	6.2
220833_at	NA	104.6	56.9	94	103.5	65.6	148.5	137.3	70.4	103	165.3	132	65.6
220834_at	NA	48.5	93.6	56	50.5	65.8	72.2	59.6	116.9	96.9	109.7	115.9	83.7
220835_s_at	NA	39.9	37.4	33.2	24.7	37.2	22.3	16.7	2.4	16.2	15.8	8.9	52.3
220836_at	NA	2	23.6	1.3	9.2	19	1.9	5.5	24.1	1.2	3.7	22.8	6.3
220837_at	NA	1.6	1.9	0.9	1.1	12.8	2.2	4.6	17.7	1.9	14.8	6.2	0.9
220838_at	NA	242.3	140.2	195.2	200	148.7	219.3	318.2	144	232.4	346	187	177.1
220839_at	NA	49.9	245.3	83.8	93.7	273.4	76.6	106.7	255.2	101.2	28.2	176.2	82.2
220840_s_at	NA	137.5	130.4	77.4	234	183.5	118.9	198.7	199.9	105.1	227.9	230.3	168.9
220841_s_at	NA	73.1	139.4	143	181.7	149.1	186.8	147.6	141.4	105.9	125.8	162.9	142.7
220842_at	NA	64.9	33.4	35	52.2	78.5	44.9	24.8	45.2	60.6	34.9	64	35.4
220843_s_at	NA	73.2	41.6	33.6	43.7	23.2	74	49.7	43.1	34.8	116.1	45	60
220844_at	NA	31.9	66.8	28.7	18.6	69.9	49.6	50	7.7	55.7	111.4	31.6	18
220845_at	NA	21.7	1.6	1.4	2.4	8.9	7	5.7	3.3	1.5	14.7	13.8	6.5
220846_s_at	NA	31.5	25.6	24.8	25.7	21.4	34.9	48.1	21	35.4	41	30	24.7
220847_x_at	NA	33.5	12.9	7	6.1	9.1	9.5	19.7	9.8	7.1	13.8	9	6.5
220848_x_at	NA	17	35.7	17	14.6	42.5	19.4	17.3	40.1	16.4	34.7	14	44.1
220849_at	NA	51.5	27.7	23.7	17	29.5	58.8	43.8	91.1	48.7	31	54.6	80.3
220850_at	NA	2.8	4.3	1.7	2.8	1.2	5.5	3.4	12.2	4.2	4.5	5.9	2.6
220851_at	NA	66.8	74.5	81.3	52.1	60.7	85.2	205.1	75.4	56.4	132.9	67.1	65.8
220852_at	NA	117.9	38.8	31.4	60.7	48.4	69.1	150.1	59	40.5	188.5	58.5	88.7
220853_at	NA	140.8	83.8	118.4	114.6	157.1	154.4	233.5	118.7	124.4	179.6	103.7	109
220854_at	NA	51.3	8	40.3	53.7	19.1	8.4	23.7	14.4	7.2	50.3	5.7	16.1
220855_at	NA	6.7	20.8	4.9	37.1	22.3	1.7	26.1	57.5	5.1	9.3	27	44.8
220856_x_at	NA	1285.3	1234.6	1417.1	1398.6	1517.2	2194.7	1606.9	1625.8	1502	1702.8	1718.8	1636.5
220857_at	NA	156.1	149.5	69.1	136.6	135.5	143.2	227.8	163.4	109.7	114.8	108.3	99.4
220858_at	NA	120.8	21.7	34.3	134.5	116.2	95.7	206.2	54.6	61.7	144	43.5	89.7
220859_at	NA	32.7	21.5	20.4	50.2	36.8	26.3	24.9	75.5	28	36.6	61	44.5
220860_at	NA	92	54.6	20.7	41.4	33.5	42.7	62.5	63.6	35	76.6	38	20
220861_at	NA	90.7	16	41.9	74.1	73.1	74.3	37.5	14.4	28.4	81.4	96.6	58.1
220862_s_at	NA	12.7	12.1	20.8	17.2	12.7	33.4	23.6	22.6	17.9	28.9	7.3	17.6
220863_at	NA	116.2	18.4	74.8	68.4	105.9	26.2	180.3	77.9	77.3	83.3	53.6	66.4
220864_s_at	NA	2868.6	3047.7	2837.1	2695.7	2690.9	2541.7	1788.2	2264.1	2757	2729.4	2257.5	2496.5
220865_s_at	NA	310.1	332.3	251.9	349.4	331.5	291.3	329.8	341.5	309.7	350.8	346.8	311.6
220866_at	NA	143.8	139.1	69.9	110.3	134.7	141.9	206.5	136.6	126.7	143.8	114.1	152.1
220867_s_at	NA	50.7	166.7	93.1	60.8	115.5	150.3	267	175.1	93.4	220.1	147.5	99.7
220868_s_at	NA	41	19.6	27.2	16.6	14.6	20.4	49	16	41.8	46.5	10.6	16
220869_at	NA	104.6	118.9	79.1	69.1	73.8	57.2	124.9	84.1	79.3	112.3	78.9	72.4
220870_at	NA	22.1	24.4	70.1	72.4	76.2	33.4	36.6	20.9	127.6	75.6	19.3	17.6
220871_at	NA	98.6	37.2	13	85.3	19.9	42.5	33	74.1	65.1	40.4	33.2	98.5
220872_at	NA	13.7	63.8	13.7	17.4	40.8	45.7	88.1	25	36.3	47.3	72	32.7
220873_at	NA	99.2	75.4	33.6	62.3	110.3	83.7	122.4	97.2	72.1	158.3	110.9	61.3
220874_at	NA	83.2	22.1	46.5	49.8	95.7	60.7	17.7	63.1	44.1	69.3	83.6	23
220875_at	NA	66.8	85.2	85.3	74.3	96.2	105.5	82.3	117.4	49.5	154.5	24.3	79.1
220876_at	NA	37.4	11	4.2	34.9	45.4	6	17.1	12.1	8.3	10.2	7.8	2.6
220877_at	NA	158.3	85.9	63.6	93.6	101.9	86.3	198.1	111.4	158.1	182	80.6	101.2
220878_at	NA	7.4	18.4	4.8	2.9	6.5	3.8	8.2	6	2.1	13.1	3.4	6.3
220879_at	NA	65.7	49.4	59.5	30.3	93.5	49.1	169.8	40.7	102.3	41.6	141.9	74.1
220880_at	NA	68.1	46	40.5	5.6	28.7	36.9	108.1	25.9	51.1	13.5	40.4	41.1
